"created_at","duration","finished_at","id","iid","name","parent_id1","parent_id2","ref","short_name","stated_at","status"
"2022-07-28T15:16:08.299Z",343.495548,"2022-07-28T15:40:10.388Z",599472482,29050,"plugin:ci-relation_algebra","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","relation_algebra",,"success"
"2022-07-28T15:16:08.289Z",181.410612,"2022-07-28T15:37:28.233Z",599472482,29050,"plugin:ci-reduction_effects","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","reduction_effects",,"success"
"2022-07-28T15:16:08.270Z",340.435708,"2022-07-28T15:21:52.892Z",599472482,29050,"plugin:plugin-tutorial","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","plugin_tutorial",,"success"
"2022-07-28T15:16:08.260Z",808.111266481,,599472482,29050,"plugin:ci-perennial","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","perennial",,"running"
"2022-07-28T15:16:08.250Z",193.689403,"2022-07-28T15:37:40.492Z",599472482,29050,"plugin:ci-paramcoq","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","paramcoq",,"success"
"2022-07-28T15:16:08.238Z",299.75594,"2022-07-28T15:39:26.527Z",599472482,29050,"plugin:ci-mtac2","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","mtac2",,"success"
"2022-07-28T15:16:08.216Z",231.296868,"2022-07-28T15:38:18.008Z",599472482,29050,"plugin:ci-lean_importer","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","lean_importer",,"success"
"2022-07-28T15:16:08.205Z",1048.309681,"2022-07-28T15:51:54.920Z",599472482,29050,"plugin:ci-fiat_parsers","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","fiat_parsers",,"success"
"2022-07-28T15:16:08.194Z",180.122874,"2022-07-28T15:37:26.615Z",599472482,29050,"plugin:ci-equations","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","equations",,"failed"
"2022-07-28T15:16:08.184Z",620.810805,"2022-07-28T15:44:47.291Z",599472482,29050,"plugin:ci-elpi","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","elpi",,"success"
"2022-07-28T15:16:08.174Z",193.541319,"2022-07-28T15:50:46.722Z",599472482,29050,"plugin:ci-coqhammer","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","coqhammer",,"success"
"2022-07-28T15:16:08.162Z",173.704706,"2022-07-28T15:37:20.147Z",599472482,29050,"plugin:ci-coq_dpdgraph","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","coq_dpdgraph",,"success"
"2022-07-28T15:16:08.151Z",290.379255,"2022-07-28T15:52:23.812Z",599472482,29050,"plugin:ci-bignums","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","bignums",,"success"
"2022-07-28T15:16:08.140Z",325.463099,"2022-07-28T15:39:51.894Z",599472482,29050,"plugin:ci-itauto","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","itauto",,"success"
"2022-07-28T15:16:08.130Z",193.283036,"2022-07-28T15:37:39.500Z",599472482,29050,"plugin:ci-aac_tactics","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","aac_tactics",,"success"
"2022-07-28T15:16:08.084Z",439.409971333,,599472482,29050,"library:ci-vst","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","vst",,"running"
"2022-07-28T15:16:08.072Z",808.426976517,,599472482,29050,"library:ci-verdi_raft","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","verdi_raft",,"running"
"2022-07-28T15:16:08.062Z",808.52268947,,599472482,29050,"library:ci-unimath","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","unimath",,"running"
"2022-07-28T15:16:08.052Z",263.702394,"2022-07-28T15:38:49.908Z",599472482,29050,"library:ci-tlc","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","tlc",,"success"
"2022-07-28T15:16:08.043Z",186.589928,"2022-07-28T15:50:39.499Z",599472482,29050,"library:ci-stdlib2","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","stdlib2",,"success"
"2022-07-28T15:16:08.033Z",502.810172,"2022-07-28T15:42:49.014Z",599472482,29050,"library:ci-sf","56d54a3dea84094bbb2dda55e96db0c25f42e626","e0986fc3c9bf6a9d0e55c1c9df5cfdd783cf52ae","pr-16116","sf",,"success"
